70436,22,0.002470,0,12
98412,23,0.003390,0,15
11718,17,0.000390,0,13
134664,25,0.004880,0,17
5209,16,0.000190,0,10
59830,22,0.002250,0,12
71614,22,0.002980,0,14
42704,21,0.001610,0,11
10486,17,0.000400,0,7
55230,21,0.002120,0,13
86288,23,0.003410,0,15
87902,23,0.003250,0,11
24271,19,0.000880,0,13
67445,22,0.002470,0,14
21294,19,0.000780,0,13
67976,22,0.002430,0,10
30932,20,0.001100,0,10
51926,21,0.001910,0,19
74010,22,0.002720,0,18
57200,22,0.002150,0,16
6175,16,0.000250,0,14
4890,16,0.000160,0,10
128087,25,0.004610,0,15
59140,22,0.002130,0,14
86044,23,0.003200,0,13
124428,25,0.004630,0,15
55828,21,0.002160,0,15
1904,13,0.000070,0,7
89286,23,0.003800,0,13
96167,24,0.003640,0,16
108997,24,0.004330,0,14
6800,16,0.000250,0,12
12237,18,0.000430,0,16
91221,23,0.003340,0,13
146642,26,0.005780,0,14
166169,27,0.007010,0,17
61999,22,0.002610,0,14
149038,26,0.005810,0,14
66394,22,0.002770,0,12
134964,25,0.005390,0,13
3528,14,0.000130,0,8
141058,25,0.005760,0,19
51334,21,0.002080,0,11
147235,26,0.006030,0,16
96629,24,0.003850,0,14
117820,24,0.004270,0,20
12721,18,0.000520,0,14
82402,23,0.003180,0,15
55950,21,0.002250,0,11
170358,28,0.006770,0,16
41346,20,0.002020,0,12
163708,27,0.006130,0,15
25948,19,0.001230,0,11
146431,26,0.005470,0,16
16644,18,0.000650,0,12
113398,24,0.004660,0,16
12763,18,0.000480,0,8
102477,24,0.004030,0,12
91593,23,0.003960,0,17
116022,24,0.005120,0,16
170975,27,0.009630,0,19
132375,25,0.005900,0,13
43631,21,0.002120,0,15
61343,22,0.003210,0,18
173107,28,0.006460,0,14
37323,20,0.001770,0,16
166627,27,0.006490,0,17
165544,27,0.006160,0,15
136365,25,0.005080,0,19
101428,24,0.003950,0,10
99337,24,0.003810,0,16
69657,22,0.002730,0,16
169153,27,0.006370,0,15
146614,26,0.005690,0,18
136769,25,0.005300,0,11
144168,26,0.007360,0,20
32178,20,0.001260,0,14
149505,26,0.008000,0,16
6810,16,0.000250,0,10
165286,27,0.006560,0,17
20088,19,0.000790,0,11
134133,25,0.006760,0,21
3471,15,0.000130,0,11
9452,17,0.000370,0,13
4001,15,0.000140,0,7
134421,25,0.004820,0,17
10951,17,0.000390,0,11
165164,27,0.005930,0,17
32194,20,0.001500,0,8
37083,20,0.001500,0,12
163614,27,0.006020,0,21
145000,26,0.005640,0,18
68791,22,0.002600,0,12
69185,22,0.002680,0,14
66051,22,0.002610,0,12
25603,19,0.001100,0,17
30499,20,0.001220,0,8
45472,21,0.001880,0,9
106698,24,0.004220,0,14
130566,25,0.004750,0,13
